Dosing,Data,Dose_Timing,Ref_ID,Temporal_ID,Time,Converted_Concentration,Metabolite,Dose_Amount,Dose_mg_daily,Dose_Binary,Feeding_State,Sex_Ratio,Sex_Binary,Age_Cont,Age_Binary,Weight,Number,Disease,Disease_Binary,Drug,Drug_Binary,Drug_Reduced,Raw_Concentration,Raw_Units,Unit_Notes,Other_Notes
Single,Single,0,23,31,1,231.6874,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,231.6874,ng/ml,No conversion required,
Single,Single,0,23,31,1.5,547.2195,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,547.2195,ng/ml,No conversion required,
Single,Single,0,23,31,2.5,987.2542,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,987.2542,ng/ml,No conversion required,
Single,Single,0,23,31,3,868.3977,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,868.3977,ng/ml,No conversion required,
Single,Single,0,23,31,4,868.3977,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,868.3977,ng/ml,No conversion required,
Single,Single,0,23,31,6,614.1873,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,614.1873,ng/ml,No conversion required,
Single,Single,0,23,31,8,402.2137,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,402.2137,ng/ml,No conversion required,
Single,Single,0,23,31,12,402.2137,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,402.2137,ng/ml,No conversion required,
Single,Single,0,23,31,24,126.7839,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,126.7839,ng/ml,No conversion required,
Single,Single,0,23,31,36,44.2833,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,44.2833,ng/ml,No conversion required,
Single,Single,0,23,31,48,20.5106,AlbSO,400,400,Low,NA,NA,NA,NA,NA,NA,1,None,Healthy,None,None,None,20.5106,ng/ml,No conversion required,
Single,Single,0,26,32,0,0,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.349,
Single,Single,0,26,32,0.5,132.9047226,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.4674,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.350,
Single,Single,0,26,32,1,342.4699356,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,1.2044,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.351,
Single,Single,0,26,32,1.5,463.5741747,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,1.6303,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.352,
Single,Single,0,26,32,2,587.6356434,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,2.0666,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.353,
Single,Single,0,26,32,2.5,694.0106043,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,2.4407,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.354,
Single,Single,0,26,32,3,673.5374763,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,2.3687,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.355,
Single,Single,0,26,32,3.5,891.9743781,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,3.1369,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.356,
Single,Single,0,26,32,4,918.7031841,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,3.2309,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.357,
Single,Single,0,26,32,5,910.2295839,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,3.2011,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.358,
Single,Single,0,26,32,6,851.625255,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,2.995,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.359,
Single,Single,0,26,32,7,683.8877799,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,2.4051,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.360,
Single,Single,0,26,32,8,575.0958525,AlbSO,400,400,Low,Fatty_meal,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,2.0225,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.361,
Single,Single,0,26,33,0,0,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.362,
Single,Single,0,26,33,0.5,94.5744774,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.3326,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.363,
Single,Single,0,26,33,1,162.5907582,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.5718,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.364,
Single,Single,0,26,33,1.5,171.6046215,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.6035,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.365,
Single,Single,0,26,33,2,177.718125,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.625,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.366,
Single,Single,0,26,33,2.5,166.059816,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.584,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.367,
Single,Single,0,26,33,3,178.0309089,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.6261,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.368,
Single,Single,0,26,33,3.5,160.5434454,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.5646,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.369,
Single,Single,0,26,33,4,166.6000791,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.5859,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.370,
Single,Single,0,26,33,5,169.9553973,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.5977,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.371,
Single,Single,0,26,33,6,134.9236005,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.4745,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.372,
Single,Single,0,26,33,7,126.4500003,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.4447,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.373,
Single,Single,0,26,33,8,123.8624244,AlbSO,400,400,Low,Fasted,0.833333333,Mixture,NA,Adult,70.8,6,Echinococcosis,Infected,None,None,None,0.4356,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.374,
Single,Single,0,27,34,0,0,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,0,ng/ml,No conversion required,
Single,Single,0,27,34,0.5,54.4211,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,54.4211,ng/ml,No conversion required,
Single,Single,0,27,34,1,79.3381,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,79.3381,ng/ml,No conversion required,
Single,Single,0,27,34,1.5,97.3985,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,97.3985,ng/ml,No conversion required,
Single,Single,0,27,34,2,121.3471,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,121.3471,ng/ml,No conversion required,
Single,Single,0,27,34,3,106.7183,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,106.7183,ng/ml,No conversion required,
Single,Single,0,27,34,4,123.9675,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,123.9675,ng/ml,No conversion required,
Single,Single,0,27,34,6,118.935,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,118.935,ng/ml,No conversion required,
Single,Single,0,27,34,8,107.4065,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,107.4065,ng/ml,No conversion required,
Single,Single,0,27,34,10,99.3686,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,99.3686,ng/ml,No conversion required,
Single,Single,0,27,34,12,89.2823,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,89.2823,ng/ml,No conversion required,
Single,Single,0,27,34,24,33.6997,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,33.6997,ng/ml,No conversion required,
Single,Single,0,27,34,36,19.2038,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,19.2038,ng/ml,No conversion required,
Single,Single,0,27,34,48,8.5268,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,Praziquantel,Yes,IVM_DEC_PQ,8.5268,ng/ml,No conversion required,
Single,Single,0,27,35,0,0,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,0,ng/ml,No conversion required,
Single,Single,0,27,35,0.5,50.0818,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,50.0818,ng/ml,No conversion required,
Single,Single,0,27,35,1,55.6625,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,55.6625,ng/ml,No conversion required,
Single,Single,0,27,35,1.5,57.6366,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,57.6366,ng/ml,No conversion required,
Single,Single,0,27,35,2,77.7231,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,77.7231,ng/ml,No conversion required,
Single,Single,0,27,35,3,61.8659,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,61.8659,ng/ml,No conversion required,
Single,Single,0,27,35,4,58.0355,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,58.0355,ng/ml,No conversion required,
Single,Single,0,27,35,6,56.5018,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,56.5018,ng/ml,No conversion required,
Single,Single,0,27,35,8,44.5022,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,44.5022,ng/ml,No conversion required,
Single,Single,0,27,35,10,40.5728,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,40.5728,ng/ml,No conversion required,
Single,Single,0,27,35,12,31.5649,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,31.5649,ng/ml,No conversion required,
Single,Single,0,27,35,24,18.9531,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,18.9531,ng/ml,No conversion required,
Single,Single,0,27,35,36,13.6337,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,13.6337,ng/ml,No conversion required,
Single,Single,0,27,35,48,8.3143,AlbSO,400,400,Low,Fasted,0.444444444,Mixture,26,Adult,64.2,9,None,Healthy,None,None,None,8.3143,ng/ml,No conversion required,
Single,Single,0,29,36,0,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,0.5,63.2,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0632,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,1,80.7,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0807,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,1.5,140.2,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1402,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,2,334.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.3345,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,3,549.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.5493,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,3.5,501,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.501,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,4,278.4,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.2784,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,5,178.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1785,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,6,299.7,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.2997,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,7,162,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.162,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,36,8,179.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1795,ug/ml,ug -> ng = * 1000,Individual #1 from Figure 1
Single,Single,0,29,37,0,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.00E+00,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,0.5,48.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0485,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,1,100.1,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1001,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,1.5,125.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1255,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,2,170.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1703,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,2.5,171.4,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1714,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,3,113,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.113,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,3.5,219.9,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.2199,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,4,136.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1363,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,5,123.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1238,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,6,111.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1113,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,7,102,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.102,ug/ml,ug -> ng = * 1000,Individual #2 from Figure 1
Single,Single,0,29,37,8,101.6,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,2,None,Healthy,None,None,None,0.1016,ug/ml,ug -> ng = * 1001,Individual #2 from Figure 1
Single,Single,0,29,38,0,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.00E+00,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,0.5,72.7,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0727,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,1,110.1,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1101,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,1.5,102.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1023,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,2,111.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1118,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,2.5,133,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.133,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,3,142.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1425,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,3.5,136.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1368,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,4,126.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1268,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,5,59.6,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0596,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,6,42.4,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0424,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,7,70.4,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0704,ug/ml,ug -> ng = * 1000,Individual #3 from Figure 1
Single,Single,0,29,38,8,51.1,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,2,None,Healthy,None,None,None,0.0511,ug/ml,ug -> ng = * 1001,Individual #3 from Figure 1
Single,Single,0,29,39,0,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,0.5,40.6,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0406,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,1,167,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.167,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,1.5,142.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1423,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,2,140.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1408,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,2.5,270.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.2703,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,3,203,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.203,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,3.5,211.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.2115,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,4,195.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.1953,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,5,40.7,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0407,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,6,35.5,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0355,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,7,48.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0483,ug/ml,ug -> ng = * 1000,Individual #4 from Figure 1
Single,Single,0,29,39,8,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,2,None,Healthy,None,None,None,0,ug/ml,ug -> ng = * 1001,Individual #4 from Figure 1
Single,Single,0,29,40,0,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.00E+00,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
Single,Single,0,29,40,0.5,0,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.00E+00,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
Single,Single,0,29,40,1,74.3,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0743,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
Single,Single,0,29,40,1.5,80.7,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0807,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
Single,Single,0,29,40,2,50.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0508,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
Single,Single,0,29,40,2.5,79.8,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0798,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
Single,Single,0,29,40,3,71.4,AlbSO,400,400,Low,Fasted,NA,NA,NA,Adult,NA,1,None,Healthy,None,None,None,0.0714,ug/ml,ug -> ng = * 1000,Individual #5 from Figure 1
